game_date,home_team,away_team,actual_margin,home_weighted_margin,away_weighted_margin,home_weighted_win_pct,away_weighted_win_pct,home_recent_10_win_pct,away_recent_10_win_pct,home_weighted_points_for,away_weighted_points_for,home_weighted_points_against,away_weighted_points_against,home_weighted_point_diff,away_weighted_point_diff,home_recent_margin_3,home_recent_margin_5,home_recent_margin_10,away_recent_margin_3,away_recent_margin_5,away_recent_margin_10,home_recent_win_pct_3,home_recent_win_pct_5,away_recent_win_pct_3,away_recent_win_pct_5,home_recent_points_for_5,home_recent_points_against_5,away_recent_points_for_5,away_recent_points_against_5,home_blown_rate_10,away_blown_rate_10,home_clutch_margin_10,away_clutch_margin_10,home_max_lead_10,away_max_lead_10,home_h2h_margin_avg,home_h2h_win_pct,h2h_games_played,rest_diff,home_b2b,away_b2b,home_games_played,away_games_played,market_spread
2025-12-21,Brooklyn Nets,Toronto Raptors,15,-2.0848981071281094,2.8393838717048783,0.34258627157503585,0.5809457852589258,0.4,0.4,109.64738584814779,112.1108476388915,111.52321089307533,111.58574791454913,-1.875825044927538,0.5250997243423683,8.666666666666666,6.2,1.2,0.0,-6.6,-6.0,0.3333333333333333,0.4,0.6666666666666666,0.4,112.4,106.2,103.4,110.0,0.1,0.2,-0.6,-2.7,13.8,9.3,-10.0,0.0,2.0,0,0.0,0.0,26.0,28.0,0.0
2025-12-22,Minnesota Timberwolves,Milwaukee Bucks,3,6.151333219767532,-11.575432573946953,0.6673826342756377,0.31802835078294767,0.8,0.3,118.48887331366353,110.49527909760374,113.60181439529147,116.63616421621482,4.8870589183720625,-6.140885118611081,4.333333333333333,3.4,5.3,-12.0,-12.6,-5.7,0.6666666666666666,0.6,0.3333333333333333,0.2,114.2,110.8,103.2,115.8,0.0,0.2,-0.6,-0.1,10.6,10.1,0.0,0.0,0.0,-1,0.0,0.0,28.0,28.0,0.0
2025-12-21,Atlanta Hawks,Chicago Bulls,-2,-5.5707821398902535,-2.4369477867399207,0.4613651712179319,0.4114656113723973,0.4,0.3,117.61945674565001,117.49872734444104,120.69823958722299,121.90082984681035,-3.0787828415729734,-4.402102502369317,-10.666666666666666,-8.8,-5.4,5.666666666666667,-2.4,-5.1,0.3333333333333333,0.4,0.6666666666666666,0.6,118.0,126.8,117.4,119.8,0.1,0.1,1.5,-1.3,8.6,8.6,-5.0,0.0,1.0,0,0.0,0.0,29.0,27.0,4.5
2025-12-22,Washington Wizards,San Antonio Spurs,-11,-14.354646541715853,2.9909600187349494,0.25754128107914614,0.7192787232698499,0.4,0.7,112.63148520502024,120.21177188786557,124.39609874709573,114.43452958270663,-11.764613542075494,5.777242305158936,0.6666666666666666,-3.4,-9.2,14.0,11.4,4.3,0.6666666666666666,0.4,0.6666666666666666,0.8,114.8,118.2,120.2,108.8,0.1,0.3,-2.0,-0.8,10.3,17.2,-25.0,0.0,1.0,-1,0.0,0.0,26.0,28.0,-15.5
2025-12-23,Golden State Warriors,Orlando Magic,23,5.188272119573567,2.525233910353205,0.4411938216696609,0.57997339189592,0.4,0.6,113.22046229116799,118.45114688685365,111.90121448877419,115.77384712225462,1.3192478023938037,2.6772997645990273,-1.0,4.4,1.8,-7.333333333333333,-3.8,2.9,0.3333333333333333,0.4,0.3333333333333333,0.4,118.2,113.8,116.0,119.8,0.3,0.1,-1.4,0.6,12.1,13.1,-8.0,0.0,1.0,0,0.0,0.0,28.0,28.0,0.0
2025-12-23,Cleveland Cavaliers,Charlotte Hornets,7,0.038171027996878285,-5.403541143401604,0.42850055164574,0.3513010513431697,0.3,0.5,117.95250416184061,112.94735447138767,118.38206144782204,117.21566891017973,-0.4295572859814314,-4.268314438792061,-11.666666666666666,-7.2,-2.8,-3.6666666666666665,-4.6,-1.2,0.0,0.2,0.6666666666666666,0.4,114.2,121.4,114.0,118.6,0.2,0.2,0.3,-0.6,10.9,12.6,-8.0,0.0,1.0,1,0.0,0.0,29.0,28.0,9.5
2025-12-23,Portland Trail Blazers,Detroit Pistons,-8,-2.3066775676129874,3.804973872916735,0.4481736281430801,0.7676026476980761,0.4,0.7,117.08656838624692,118.99590708645322,121.23975328264417,111.15028789416034,-4.153184896397249,7.845619192292872,3.6666666666666665,-7.0,-5.3,10.333333333333334,14.0,7.3,1.0,0.6,0.6666666666666666,0.8,116.8,123.8,120.8,106.8,0.0,0.2,-2.7,-2.4,9.0,17.8,-6.0,0.0,1.0,0,0.0,0.0,28.0,28.0,-6.5
2025-12-23,Boston Celtics,Indiana Pacers,8,7.089583044746174,-12.896435527429341,0.6676813054269787,0.2501423697308742,0.7,0.4,117.62971796097953,110.01057536432354,110.57602697112415,116.83630059926823,7.053690989855383,-6.825725234944684,7.333333333333333,3.0,8.5,-13.0,-7.6,-1.9,0.6666666666666666,0.6,0.0,0.2,113.6,110.6,106.4,114.0,0.3,0.1,1.7,1.5,20.9,11.4,0.0,0.0,0.0,0,0.0,0.0,28.0,28.0,0.0
2025-12-23,New Orleans Pelicans,Dallas Mavericks,6,-1.6145028647467148,-6.972371515047108,0.3505405927692657,0.4457099549400198,0.4,0.6,119.34040937959787,115.4746017541841,122.25180079045786,117.71815169345966,-2.9113914108599914,-2.243549939275553,11.333333333333334,10.8,0.0,-4.0,1.8,0.2,1.0,0.8,0.3333333333333333,0.6,130.0,119.2,120.8,119.0,0.2,0.1,1.7,1.8,10.5,10.8,-0.5,0.5,2.0,0,0.0,0.0,29.0,29.0,-9.5
2025-12-23,Oklahoma City Thunder,Memphis Grizzlies,16,19.22166926911503,-1.3984274721977719,0.8307441614567844,0.5252387540392152,0.8,0.7,122.21253577020114,115.8143981674313,105.6297787274185,114.36121391999161,16.582757042782646,1.4531842474396939,4.666666666666667,18.6,14.6,5.333333333333333,7.0,5.5,0.3333333333333333,0.6,0.6666666666666666,0.6,121.4,102.8,120.8,113.8,0.2,0.2,1.1,2.2,24.0,13.6,14.0,1.0,1.0,1,0.0,0.0,27.0,28.0,6.5
2025-12-23,Denver Nuggets,Utah Jazz,23,4.6891446942066235,-12.632393165439659,0.7325235144096169,0.3804784726498955,0.7,0.5,124.3508765803111,121.74435813118717,117.23862397386385,128.85088144994202,7.112252606447242,-7.106523318754853,0.0,8.0,6.1,-0.6666666666666666,-5.6,-6.0,0.6666666666666666,0.8,0.3333333333333333,0.4,121.2,113.2,126.6,132.2,0.2,0.1,-3.2,3.7,18.2,9.3,0.0,0.0,0.0,1,0.0,0.0,27.0,27.0,6.5
2025-12-24,Philadelphia 76ers,Brooklyn Nets,-8,-0.5388085506294775,-5.9580606276337855,0.6064546240050267,0.394618737213156,0.7,0.5,115.8751589434575,108.56723326767884,113.97165845145983,109.10738376125674,1.9035004919976757,-0.5401504935778974,4.333333333333333,3.8,5.8,16.333333333333332,11.8,4.0,0.6666666666666666,0.6,0.6666666666666666,0.6,115.4,111.6,109.6,97.8,0.1,0.1,1.4,-0.7,15.9,14.9,18.0,1.0,2.0,0,0.0,0.0,27.0,27.0,9.5
2025-12-24,Portland Trail Blazers,Orlando Magic,-4,-2.9818114144649677,-0.22702620981918673,0.4135178939674773,0.5351260326665391,0.4,0.5,115.91997564007823,116.7924030483267,120.37062159460493,116.1006410733477,-4.450645954526692,0.691761974979002,-0.6666666666666666,-4.0,-4.8,-11.0,-7.2,-3.5,0.6666666666666666,0.6,0.3333333333333333,0.4,118.0,122.0,115.4,122.6,0.0,0.1,-2.6,0.3,8.4,9.2,-3.0,0.0,1.0,0,0.0,0.0,29.0,29.0,-1.5
2025-12-24,Indiana Pacers,Milwaukee Bucks,-17,-3.261343051824581,-10.608440825879775,0.23079971561852436,0.29343630588573977,0.3,0.3,108.84985889868898,109.6837150526323,115.7663867858903,115.58172626499042,-6.916527887201326,-5.898011212358128,-9.333333333333334,-11.4,-6.0,-18.0,-10.2,-5.7,0.0,0.0,0.0,0.2,102.2,113.6,103.0,113.2,0.2,0.3,0.6,-0.6,10.1,11.1,-2.0,0.0,1.0,-1,0.0,0.0,29.0,29.0,-1.5
2025-12-24,Sacramento Kings,Detroit Pistons,-9,-11.902043522661023,4.257302856588437,0.24371483380928727,0.7855731402901083,0.2,0.8,111.14913838857483,118.30028435213869,121.1011701129561,110.44272741987685,-9.952031724381271,7.8575569322618435,-1.6666666666666667,-10.0,-8.8,10.666666666666666,13.2,8.4,0.3333333333333333,0.2,0.6666666666666666,0.8,111.8,121.8,118.0,104.8,0.0,0.1,-0.5,-2.3,7.9,18.6,0.0,0.0,0.0,1,0.0,0.0,29.0,29.0,-9.5
2025-12-24,Atlanta Hawks,Chicago Bulls,-3,-5.168129931544537,-1.9773133549682933,0.4260551765601337,0.4574859320953656,0.3,0.4,120.09766030468641,120.19654698529818,123.0938798780519,124.09803845090653,-2.9962195733654795,-3.901491465608345,-12.333333333333334,-12.2,-6.3,9.666666666666666,4.4,-4.2,0.0,0.2,1.0,0.8,121.8,134.0,129.6,125.2,0.1,0.1,1.1,-1.9,7.7,9.3,-3.5,0.0,2.0,0,0.0,0.0,30.0,28.0,3.5
2025-12-24,Phoenix Suns,Los Angeles Lakers,24,3.3400942467313777,-0.37071012739912473,0.49619074813220265,0.6792770008874776,0.4,0.6,111.85249852581546,117.68833849791214,113.84701603968648,117.58168326114149,-1.994517513871017,0.10665523677064925,-1.3333333333333333,-10.0,-6.2,-1.6666666666666667,-2.8,-2.7,0.3333333333333333,0.4,0.6666666666666666,0.6,105.2,115.2,115.6,118.4,0.1,0.0,1.1,-0.4,11.0,10.5,7.5,0.5,2.0,0,0.0,0.0,28.0,26.0,0.0
2025-12-24,Utah Jazz,Memphis Grizzlies,-9,-4.123353479860967,-2.9110406050018036,0.3507270398060746,0.4846238371952087,0.4,0.6,120.98240012991828,114.8235045748055,129.33171046062586,114.71991538565423,-8.349310330707581,0.1035891891512648,-10.666666666666666,-4.2,-9.2,-6.0,-0.8,3.4,0.0,0.4,0.3333333333333333,0.4,128.8,133.0,117.6,118.4,0.1,0.2,3.8,0.7,7.6,13.4,4.0,1.0,1.0,0,0.0,0.0,28.0,29.0,-4.5
2025-12-24,Cleveland Cavaliers,New Orleans Pelicans,23,0.6922061568363563,-10.001219629277747,0.4722395326681967,0.40024613976414636,0.4,0.5,119.56334739832404,119.31435658210705,119.42429299785053,121.54372602264715,0.13905440047351192,-2.229369440540097,-6.666666666666667,-4.8,-1.4,10.0,12.6,1.4,0.3333333333333333,0.4,1.0,1.0,123.2,128.0,127.4,114.8,0.2,0.1,0.2,3.0,12.1,10.6,0.0,0.0,0.0,0,0.0,0.0,30.0,30.0,-4.5
2025-12-24,Charlotte Hornets,Washington Wizards,17,-2.7021858124990352,-11.638214904001947,0.32413614228459403,0.23715760596141908,0.4,0.3,114.42063040133769,112.66065212469022,118.90017674382922,124.36474863443996,-4.479546342491531,-11.704096509749746,-8.666666666666666,-4.2,-2.6,-9.333333333333334,-2.6,-12.2,0.3333333333333333,0.4,0.3333333333333333,0.4,119.2,123.4,114.2,116.8,0.2,0.1,0.5,-0.2,11.9,7.5,26.0,1.0,1.0,-1,0.0,0.0,29.0,27.0,0.0
2025-12-24,Dallas Mavericks,Denver Nuggets,1,0.5253007233922733,11.058696694724867,0.4115981122833369,0.7534387810288299,0.6,0.8,115.28521126662356,125.18358250992615,117.81625631790837,116.82899089195266,-2.5310450512848064,8.354591617973497,-3.6666666666666665,-2.0,0.6,6.666666666666667,10.8,8.7,0.3333333333333333,0.4,0.6666666666666666,0.8,119.0,121.0,125.2,114.4,0.2,0.1,1.7,-2.9,11.2,19.3,10.0,1.0,1.0,0,0.0,0.0,30.0,28.0,-8.5
2025-12-24,LA Clippers,Houston Rockets,20,-2.896897781926861,5.322319448830673,0.23221384456537475,0.6033363720739822,0.2,0.5,109.51321261274953,120.16646066087723,114.80890744978986,112.90120336724543,-5.29569483704033,7.265257293631805,-8.0,-5.8,-4.1,2.6666666666666665,1.4,5.9,0.3333333333333333,0.2,0.3333333333333333,0.4,105.2,111.0,121.4,120.0,0.4,0.2,-0.6,-2.8,12.7,17.9,-2.0,0.0,1.0,1,0.0,0.0,28.0,25.0,0.0
2025-12-24,Minnesota Timberwolves,New York Knicks,11,5.836412897119817,3.526495267070886,0.6931027978124638,0.7683233640515794,0.8,0.8,117.29117170310259,120.98438047173536,112.550032598263,112.74593206071842,4.74113910483959,8.238448411016947,0.6666666666666666,4.6,5.2,-0.3333333333333333,4.4,8.7,0.6666666666666666,0.8,0.6666666666666666,0.8,113.8,109.2,121.8,117.4,0.0,0.1,-0.6,1.2,10.2,16.1,-23.0,0.0,1.0,-1,0.0,0.0,29.0,29.0,1.5
2025-12-24,Miami Heat,Toronto Raptors,-21,2.364970419831515,0.9913578269693549,0.42557952400210847,0.4949993799363444,0.2,0.3,117.37277669767911,108.57936732046366,117.4881220177083,110.42249370163933,-0.11534532002919207,-1.843126381175665,-3.0,-5.6,-4.1,-8.333333333333334,-6.2,-8.6,0.3333333333333333,0.2,0.3333333333333333,0.4,110.2,115.8,99.0,105.2,0.3,0.1,2.6,-3.2,11.7,7.5,-10.0,0.0,1.0,0,0.0,0.0,29.0,30.0,5.5
2025-12-24,San Antonio Spurs,Oklahoma City Thunder,20,9.64188312493181,14.312463783829948,0.7409859396986801,0.8439790855742302,0.8,0.8,120.5047026142776,121.96133222231093,114.32360231531855,105.42414374192772,6.181100298959052,16.537188480383207,21.333333333333332,11.0,6.7,10.666666666666666,15.8,15.4,1.0,0.8,0.6666666666666666,0.6,118.6,107.6,119.0,103.2,0.2,0.2,-1.5,1.5,18.6,24.6,2.0,1.0,1.0,1,0.0,0.0,29.0,28.0,0.0
2025-12-26,Los Angeles Lakers,Houston Rockets,-23,2.8890850906264403,2.7917990452782555,0.625514118125474,0.554952353178147,0.5,0.4,116.92153348884906,119.19078226693624,118.72285287448615,114.11203781283389,-1.8013193856370862,5.078744454102349,-10.333333333333334,-8.4,-6.1,-2.3333333333333335,-3.0,1.1,0.3333333333333333,0.4,0.3333333333333333,0.2,114.8,123.2,120.0,123.0,0.0,0.2,-0.3,-1.7,9.8,15.1,0.0,0.0,0.0,0,0.0,0.0,27.0,26.0,-1.5
2025-12-25,New York Knicks,Cleveland Cavaliers,2,11.2122775461461,1.905293277161761,0.7095207157968242,0.5122482545315049,0.8,0.5,119.68450258511508,121.18842757145039,112.91844427416582,119.31631950242948,6.766058310949262,1.8721080690209106,-4.333333333333333,-0.2,8.2,6.333333333333333,-1.0,1.1,0.3333333333333333,0.6,0.6666666666666666,0.4,116.2,116.4,125.4,126.4,0.0,0.2,1.3,-0.3,15.1,14.4,8.0,1.0,1.0,0,0.0,0.0,30.0,31.0,0.0
2025-12-26,Denver Nuggets,Minnesota Timberwolves,4,6.663513940003862,3.2637478744251776,0.6951779364068226,0.7165907835681472,0.7,0.8,125.55601960513476,117.11581980043714,117.92478656980934,111.89566676355619,7.6312330353254225,5.220153036880944,2.6666666666666665,4.4,6.8,6.333333333333333,5.4,5.0,0.3333333333333333,0.6,1.0,0.8,124.0,119.6,111.4,106.0,0.1,0.0,-2.9,-0.6,17.5,10.3,12.0,1.0,2.0,0,0.0,0.0,29.0,30.0,3.5
2025-12-25,Oklahoma City Thunder,San Antonio Spurs,-15,18.87429255629385,3.7657804186032604,0.7787170687960115,0.7608092502910051,0.7,0.8,121.03640330224037,121.23141308329501,107.32451067147335,113.9927009292141,13.711892630767025,7.238712154080915,-3.0,2.0,13.0,19.666666666666668,14.6,8.0,0.3333333333333333,0.4,1.0,0.8,113.4,111.4,122.4,107.8,0.2,0.2,0.7,-1.3,23.8,20.0,-11.0,0.0,2.0,0,0.0,0.0,29.0,30.0,10.5
2025-12-25,Golden State Warriors,Dallas Mavericks,10,7.196776498876613,-6.862723958145689,0.4844043926533649,0.4562039683993106,0.5,0.6,113.74470076018326,116.47652560426798,110.74895452569635,118.73988747712549,2.9957462344869157,-2.2633618728575158,8.333333333333334,2.6,4.5,-4.0,-3.4,0.3,0.6666666666666666,0.4,0.3333333333333333,0.4,117.6,115.0,121.4,124.8,0.2,0.2,-0.3,1.3,13.1,12.8,0.0,0.0,0.0,1,0.0,0.0,29.0,31.0,0.0
2025-12-27,Indiana Pacers,Boston Celtics,-18,-4.634280147694386,6.070492245482324,0.21313575389380646,0.6933783737449503,0.2,0.8,107.71334389692245,116.49845189603852,115.40159745534224,109.37158606624573,-7.688253558419788,7.126865829792791,-14.666666666666666,-12.8,-7.9,12.333333333333334,3.0,9.7,0.0,0.0,1.0,0.6,100.0,112.8,110.0,107.0,0.2,0.2,-0.6,2.0,9.4,20.7,-8.0,0.0,1.0,-1,0.0,0.0,30.0,29.0,-8.5
2025-12-27,Memphis Grizzlies,Milwaukee Bucks,21,2.28196473530292,-7.631558775275412,0.52406749417381,0.3475122566097789,0.6,0.4,116.52075435403174,109.78445524144412,115.73628971566659,113.92999638448994,0.7844646383651508,-4.145541143045818,-5.0,1.8,3.8,2.6666666666666665,-4.4,-3.1,0.3333333333333333,0.6,0.3333333333333333,0.4,119.8,118.0,102.8,107.2,0.2,0.2,0.4,0.6,14.0,12.4,0.0,0.0,0.0,0,0.0,0.0,30.0,30.0,8.5
2025-12-27,Utah Jazz,Detroit Pistons,2,-4.595136017542055,4.748610622952438,0.32360651709688265,0.8019840263803119,0.4,0.8,121.52504713183122,119.65490950366603,129.92467306969144,111.70991714902028,-8.399625937860222,7.944992354645748,-11.0,-6.8,-7.3,14.333333333333334,9.6,9.0,0.0,0.2,1.0,0.8,128.4,135.2,116.8,107.2,0.1,0.1,3.2,-1.6,7.6,18.8,-11.0,0.0,1.0,0,0.0,0.0,29.0,30.0,0.0
2025-12-27,New Orleans Pelicans,Phoenix Suns,-7,-0.8991517146077512,-5.385479943086848,0.3699040859842468,0.5351485948495147,0.5,0.4,119.21471719989151,113.41043592227687,123.01867669106626,113.39488628267371,-3.8039594911747514,0.015549639603165133,0.6666666666666666,3.4,0.3,7.333333333333333,-5.8,-5.0,0.6666666666666666,0.8,0.6666666666666666,0.4,122.4,119.0,110.0,115.8,0.1,0.1,2.1,1.0,10.9,11.7,-23.0,0.0,1.0,0,0.0,0.0,31.0,29.0,-5.5
2025-12-27,Atlanta Hawks,Miami Heat,-15,-4.934351171008996,-0.12271430353564519,0.39375657878225145,0.39300833818998204,0.2,0.2,120.31768228209918,115.35436988589468,123.31418844388328,117.06809560215757,-2.9965061617840973,-1.7137257162628856,-11.0,-7.4,-7.4,-13.666666666666666,-8.0,-5.9,0.0,0.2,0.0,0.2,123.4,130.8,106.8,114.8,0.2,0.3,0.8,1.5,8.7,11.7,0.0,0.0,0.0,0,0.0,0.0,31.0,30.0,-2.5
2025-12-27,Washington Wizards,Toronto Raptors,21,-13.95684096308683,2.990869655597341,0.21861311765431057,0.5332827122425181,0.3,0.4,112.37440821424298,108.83868030418144,124.49261676544457,108.95010386477004,-12.11820855120159,-0.11142356058860514,-6.666666666666667,-5.2,-10.6,-3.3333333333333335,1.2,-4.3,0.3333333333333333,0.4,0.3333333333333333,0.6,110.8,116.0,101.2,100.0,0.2,0.1,-0.8,-3.2,8.1,9.6,-30.0,0.0,1.0,0,0.0,0.0,28.0,31.0,0.0
2025-12-27,Portland Trail Blazers,LA Clippers,-16,-3.0966254429933744,-7.385891325500984,0.38186982961890403,0.29158412259064864,0.4,0.3,115.16076296277106,110.94273266752818,119.57691930421122,114.28239791913342,-4.416156341440157,-3.33966525160524,-2.3333333333333335,-0.2,-4.4,4.666666666666667,-1.2,-1.6,0.3333333333333333,0.6,0.6666666666666666,0.4,115.2,115.4,109.6,110.8,0.0,0.3,-2.3,-0.8,8.1,13.7,-7.0,0.0,1.0,0,0.0,0.0,30.0,29.0,-2.5
2025-12-27,Chicago Bulls,Philadelphia 76ers,7,-5.567718724239631,4.762314663755653,0.4994366898892302,0.5590330343070657,0.5,0.6,120.64530816254867,115.10297300063104,124.01313089213993,113.97387461279008,-3.3678227295912535,1.1290983878409548,5.333333333333333,4.4,-3.7,2.6666666666666665,3.0,3.8,1.0,0.8,0.6666666666666666,0.6,129.0,124.6,115.0,112.0,0.1,0.1,-0.1,1.5,8.9,14.5,2.0,1.0,1.0,0,0.0,0.0,29.0,28.0,2.5
2025-12-27,Orlando Magic,Charlotte Hornets,-15,3.6957996782084517,-5.568922278061867,0.570704568557668,0.3758625202041296,0.5,0.4,116.27255514841504,115.30684267780863,115.32760139764196,118.14247934978222,0.944953750773081,-2.835636671973589,-6.0,-8.2,-3.4,-5.333333333333333,-0.2,-1.6,0.6666666666666666,0.4,0.3333333333333333,0.6,114.0,122.2,119.2,119.4,0.1,0.2,0.5,0.3,9.9,13.1,16.0,1.0,1.0,0,0.0,0.0,30.0,30.0,5.5
2025-12-28,Miami Heat,Indiana Pacers,26,-0.055464847487903916,-12.368477026423287,0.4390234569302726,0.1969782551334783,0.2,0.2,116.16139898462238,108.79639366242411,116.6080824632158,117.26636510394326,-0.44668347859341395,-8.46997144151915,-4.333333333333333,-3.0,-6.1,-14.333333333333334,-12.6,-8.1,0.3333333333333333,0.4,0.0,0.0,112.8,115.8,106.6,119.2,0.3,0.3,1.9,-0.2,9.6,10.7,0.0,0.0,0.0,0,0.0,0.0,31.0,31.0,0.0
2025-12-28,Houston Rockets,Cleveland Cavaliers,17,12.5850200106029,1.4649205798974048,0.5901766349193631,0.4737558200163074,0.5,0.4,119.175682381857,121.39970065365867,112.6785204638877,119.81855866400268,6.497161917969308,1.5811419896559897,0.6666666666666666,2.2,4.2,9.333333333333334,0.2,-0.7,0.3333333333333333,0.4,0.6666666666666666,0.4,118.8,116.6,128.0,127.8,0.2,0.3,-0.2,-0.7,17.1,14.0,10.0,1.0,1.0,-1,0.0,0.0,27.0,32.0,0.0
2025-12-28,Atlanta Hawks,New York Knicks,-3,-5.977076711695468,1.8884436667037274,0.36416809470324557,0.7315415104719039,0.2,0.8,119.61751342470572,120.1632708808497,123.51601133840644,113.75852023341515,-3.898497913700723,6.40475064743454,-6.666666666666667,-11.0,-8.8,-0.6666666666666666,-2.0,6.9,0.0,0.0,0.6666666666666666,0.6,121.6,132.6,116.6,118.6,0.2,0.0,1.0,1.6,8.4,13.5,0.0,0.0,0.0,-2,0.0,0.0,32.0,31.0,-5.5
2025-12-28,Orlando Magic,Denver Nuggets,1,1.827483363739877,9.809506379763166,0.5274403194088437,0.7185071040781508,0.4,0.8,115.41799981216207,126.81453866144507,115.68180886047321,119.46121741287219,-0.2638090483111455,7.3533212485728825,-11.333333333333334,-8.8,-5.4,8.666666666666666,4.6,8.2,0.3333333333333333,0.4,0.6666666666666666,0.6,111.0,119.8,126.8,122.2,0.1,0.0,-0.3,-3.5,9.6,17.4,-11.0,0.0,1.0,-1,0.0,0.0,31.0,30.0,1.5
2025-12-28,Chicago Bulls,Milwaukee Bucks,-9,-4.2126035794479995,-9.016428776306794,0.5377466640887177,0.32116787865914687,0.6,0.3,119.75404936223106,109.34594444874357,122.328384008991,114.76919659574848,-2.5743346467599366,-5.423252147004916,4.0,7.8,-2.5,-2.3333333333333335,-11.6,-6.9,1.0,1.0,0.3333333333333333,0.2,130.0,122.2,100.4,112.0,0.0,0.3,1.8,0.7,8.5,10.2,-16.0,0.0,1.0,0,0.0,0.0,30.0,31.0,2.5
2025-12-27,Sacramento Kings,Dallas Mavericks,6,-11.58913047816254,-7.201000965372865,0.22506242999407344,0.42192293137509623,0.2,0.5,112.36226385563904,116.44071751618797,122.24143304682735,119.28544210495981,-9.87916919118831,-2.8447245887718395,-4.333333333333333,-5.6,-8.8,-5.0,-4.0,-1.7,0.3333333333333333,0.2,0.3333333333333333,0.4,116.2,121.8,118.0,122.0,0.0,0.2,-0.2,0.2,7.6,11.8,0.0,0.0,0.0,1,0.0,0.0,30.0,32.0,-12.5
2025-12-28,Minnesota Timberwolves,Brooklyn Nets,-16,6.335954993696606,-4.384107438735825,0.6622671213686377,0.44195639566008577,0.7,0.6,118.6990178773446,108.99204730109074,114.177830680506,108.86440255223029,4.521187196838596,0.12764474886044752,3.3333333333333335,1.8,3.9,4.0,9.8,6.0,0.6666666666666666,0.6,0.6666666666666666,0.6,115.6,113.8,108.6,98.8,0.0,0.1,0.5,-0.8,10.2,16.8,16.0,1.0,1.0,-2,0.0,0.0,31.0,28.0,12.5
2025-12-28,New Orleans Pelicans,Phoenix Suns,-9,-1.4572445445626199,-4.102437340495746,0.3421079760303438,0.5707254039727597,0.5,0.5,118.37199735925857,113.5320911806148,122.4161204408518,112.98199554513113,-4.044123081593227,0.5500956354836717,-8.0,0.0,0.3,9.333333333333334,5.4,-3.9,0.3333333333333333,0.6,0.6666666666666666,0.6,121.2,121.2,115.2,109.8,0.0,0.1,1.4,2.0,9.9,12.4,-15.0,0.0,2.0,0,0.0,0.0,32.0,30.0,-4.5
2025-12-28,San Antonio Spurs,Utah Jazz,-13,10.809895753721712,-13.86181980831661,0.7789419388301161,0.37537342920433564,0.8,0.4,120.91063606489834,122.25020055915813,113.08355243180473,129.85390439622438,7.827083633093608,-7.603703837066249,15.333333333333334,19.8,9.3,-10.0,-7.8,-7.9,1.0,1.0,0.3333333333333333,0.2,123.2,103.4,126.6,134.4,0.2,0.1,-0.6,2.2,20.2,7.0,0.0,0.0,0.0,2,0.0,0.0,31.0,30.0,14.5
2025-12-28,Toronto Raptors,Golden State Warriors,14,-1.8960953275343317,-1.406835101908745,0.4932096623150839,0.5238648445399557,0.3,0.5,109.45195533473515,114.6826444492253,111.13303219057039,111.15083659051727,-1.6810768558352436,3.531807858708021,-5.0,-5.0,-6.7,12.0,6.0,4.7,0.3333333333333333,0.4,1.0,0.6,103.4,108.4,118.8,112.8,0.1,0.2,-3.6,-0.7,8.3,13.7,0.0,0.0,0.0,-2,0.0,0.0,32.0,30.0,0.0
2025-12-29,LA Clippers,Detroit Pistons,13,-0.31497424389707873,4.074205700784048,0.34580182779971386,0.7411868317505496,0.4,0.7,111.55938534140685,120.36334666332203,113.41891399120686,113.17226911980516,-1.859528649800012,7.191077543516869,17.0,2.4,0.4,5.0,7.8,8.7,1.0,0.6,0.6666666666666666,0.6,110.8,108.4,120.2,112.4,0.2,0.2,0.0,-1.7,14.3,19.2,0.0,0.0,0.0,0,0.0,0.0,30.0,31.0,0.0
2025-12-28,Oklahoma City Thunder,Philadelphia 76ers,25,15.365170529365962,3.3674987471915574,0.7191189516114459,0.5158049213263949,0.6,0.6,119.5794764667548,114.08976490290917,108.06501190090074,113.58926189669202,11.514464565854055,0.5005030062171443,-6.333333333333333,-0.6,10.7,-2.6666666666666665,-0.4,3.9,0.3333333333333333,0.4,0.3333333333333333,0.4,112.0,112.6,112.4,112.8,0.2,0.2,0.2,-0.2,23.5,14.7,0.0,0.0,0.0,2,0.0,0.0,30.0,29.0,0.0
2025-12-28,Washington Wizards,Memphis Grizzlies,4,-10.015001707945506,-1.7207416144450665,0.2790350933851763,0.5601472167562442,0.3,0.6,114.3559476026699,117.16355312669333,123.91323833128999,114.84657936408371,-9.557290728620089,2.3169737626096207,-2.3333333333333335,-4.8,-8.8,4.666666666666667,2.4,5.1,0.3333333333333333,0.4,0.6666666666666666,0.6,116.8,121.6,120.6,118.2,0.2,0.2,-0.3,0.1,9.6,14.8,8.0,1.0,1.0,0,0.0,0.0,29.0,31.0,-10.5
2025-12-28,Portland Trail Blazers,Boston Celtics,6,-4.487932701278358,7.306299557538114,0.35292085608465434,0.7168452686482871,0.4,0.8,114.23887393708691,118.29711289121124,119.53318392536323,110.33808561227819,-5.294309988276325,7.95902727893305,-9.333333333333334,-4.4,-5.7,14.0,9.6,11.3,0.0,0.4,1.0,0.8,108.6,113.0,117.8,108.2,0.1,0.2,-3.0,2.0,8.4,21.4,0.0,0.0,0.0,0,0.0,0.0,31.0,30.0,0.0
